INSTANCE: MQ3

TOTAL GENERATION IS: 250

-------------------------------------------------------------------------------------------------------------------------

ROUND 1:
Generation, best, average, variance, time(s)
247 4275.43167 4297.773180366666 11425.060749360642 3.521294116973877
248 4275.43167 4301.861781666666 10858.869754706102 3.534888982772827
249 4275.43167 4301.064651799999 10237.219922654709 3.548370122909546
The optimum value should be 4275.43167

4275.43167 3.561683177947998

-------------------------------------------------------------------------------------------------------------------------

ROUND 2:
Generation, best, average, variance, time(s)
0 70734.75109 86615.17299573333 28689556.156315163 0.027835845947265625
1 21407.33139 82467.817185 49061761.9733109 0.06933903694152832
2 11619.26011 67599.55539766667 449183882.9182543 0.10147500038146973
3 7882.184759999999 53332.16767403333 652459105.7345837 0.12871503829956055
4 5880.131730000001 42682.90930556667 701150868.0805988 0.15305614471435547
5 5252.47369 32287.3001022 648461936.7119051 0.17513394355773926
6 5135.371459999999 23714.887151433333 466129730.1684665 0.19471001625061035
7 4501.133239999999 19283.6167349 386965299.4228386 0.21321606636047363
8 4501.133239999999 16520.929522366667 345395545.79750174 0.2310640811920166
9 4499.48903 13520.7015321 246341166.04467672 0.24756193161010742
10 4383.25973 11842.664094233332 205215926.37336212 0.2638721466064453
11 4383.25973 9676.547129 150849189.1988119 0.2792849540710449
12 4383.25973 8244.400936233333 98274705.0611519 0.2941749095916748
13 4383.25973 7717.214484566667 89450492.60804683 0.309553861618042
14 4383.25973 7030.563471 76820421.84328045 0.3238542079925537
15 4383.25973 6346.531891933333 59085034.7597816 0.3376021385192871
16 4383.25973 6160.318003233333 52479712.30853477 0.3515431880950928
17 4383.25973 5693.346861966666 35898424.97137216 0.36516499519348145
18 4383.25973 5511.5471255 33439528.58603328 0.3787388801574707
19 4383.25973 4911.372527366665 5947140.544431702 0.39231419563293457
20 4383.25973 4779.542493066665 4720634.0071261255 0.4057121276855469
21 4383.25973 4644.677071899999 2815054.0765571916 0.41884899139404297
22 4383.25973 4582.946399633332 2232096.715638955 0.432056188583374
23 4383.25973 4518.4487708999995 981594.1774951871 0.44548606872558594
24 4383.25973 4507.720400833332 968076.2997510745 0.45879697799682617
25 4383.25973 4474.081060899999 650693.6997792107 0.4722318649291992
26 4383.25973 4450.752963799999 494165.535506004 0.48575425148010254
27 4383.25973 4449.047330433332 494131.64144608896 0.49895405769348145
28 4383.25973 4446.743995999999 489965.08034180314 0.5122020244598389
29 4383.25973 4452.672708599999 491878.1174884701 0.5255591869354248
30 4383.25973 4411.297784699999 9219.441698086639 0.5385611057281494
31 4383.25973 4411.951244166666 9304.607167744252 0.5519821643829346
32 4383.25973 4409.977763666666 9673.968060919893 0.5651531219482422
33 4383.25973 4404.234165733332 8229.351529902819 0.578300952911377
34 4383.25973 4402.4158616999985 7203.455993313276 0.5914769172668457
35 4383.25973 4403.472822166665 7211.706766340425 0.6048250198364258
36 4342.29043 4402.475613033333 7001.575174722071 0.61806321144104
37 4325.6156 4402.990964499999 6681.549887510012 0.6315031051635742
38 4325.6156 4401.494733033333 6624.456668544064 0.6447889804840088
39 4325.6156 4396.018444833333 8142.702294782549 0.6582810878753662
